size,type,threshold,time_ms
61700,almost,10,5.116
61700,almost,20,4.327
61700,almost,30,4.084
61700,almost,50,3.952
61800,random,0,11.756
61800,random,5,10.249
61800,random,10,10.338
61800,random,20,9.84
61800,random,30,9.862
61800,random,50,9.792
61800,reversed,0,6.062
61800,reversed,5,5.033
61800,reversed,10,4.559
61800,reversed,20,4.88
61800,reversed,30,5.115
61800,reversed,50,6.143
61800,almost,0,6.623
61800,almost,5,5.398
61800,almost,10,4.94
61800,almost,20,4.521
61800,almost,30,4.031
61800,almost,50,4.292
61900,random,0,11.673
61900,random,5,10.596
61900,random,10,9.861
61900,random,20,9.454
61900,random,30,9.608
61900,random,50,9.677
61900,reversed,0,5.795
61900,reversed,5,5.205
61900,reversed,10,4.771
61900,reversed,20,4.853
61900,reversed,30,5.468
61900,reversed,50,5.36
61900,almost,0,6.24
61900,almost,5,5.166
61900,almost,10,4.854
61900,almost,20,4.388
61900,almost,30,4.208
61900,almost,50,3.951
62000,random,0,10.911
62000,random,5,11.073
62000,random,10,9.976
62000,random,20,9.251
62000,random,30,9.362
62000,random,50,9.718
62000,reversed,0,5.976
62000,reversed,5,5.023
62000,reversed,10,4.707
62000,reversed,20,4.689
62000,reversed,30,5.787
62000,reversed,50,5.242
62000,almost,0,6.308
62000,almost,5,5.192
62000,almost,10,4.548
62000,almost,20,4.057
62000,almost,30,4.302
62000,almost,50,4.009
62100,random,0,11.479
62100,random,5,10.777
62100,random,10,10.547
62100,random,20,9.807
62100,random,30,9.037
62100,random,50,9.525
62100,reversed,0,6.053
62100,reversed,5,5.69
62100,reversed,10,5.129
62100,reversed,20,4.776
62100,reversed,30,5.899
62100,reversed,50,5.439
62100,almost,0,6.094
62100,almost,5,4.921
62100,almost,10,4.765
62100,almost,20,4.527
62100,almost,30,4.094
62100,almost,50,3.829
62200,random,0,11.67
62200,random,5,10.683
62200,random,10,10.115
62200,random,20,9.993
62200,random,30,10.09
62200,random,50,9.333
62200,reversed,0,5.818
62200,reversed,5,4.986
62200,reversed,10,4.766
62200,reversed,20,4.61
62200,reversed,30,5.226
62200,reversed,50,5.526
62200,almost,0,6.005
62200,almost,5,5.101
62200,almost,10,4.525
62200,almost,20,4.284
62200,almost,30,3.937
62200,almost,50,3.644
62300,random,0,11.303
62300,random,5,10.605
62300,random,10,10.163
62300,random,20,9.95
62300,random,30,9.448
62300,random,50,9.637
62300,reversed,0,5.893
62300,reversed,5,4.85
62300,reversed,10,5.285
62300,reversed,20,4.347
62300,reversed,30,5.308
62300,reversed,50,5.355
62300,almost,0,6.941
62300,almost,5,5.054
62300,almost,10,4.847
62300,almost,20,4.581
62300,almost,30,4.265
62300,almost,50,3.801
62400,random,0,11.116
62400,random,5,10.847
62400,random,10,9.938
62400,random,20,10.134
62400,random,30,9.86
62400,random,50,10.219
62400,reversed,0,6.157
62400,reversed,5,5.471
62400,reversed,10,5.137
62400,reversed,20,4.937
62400,reversed,30,5.095
62400,reversed,50,6.214
62400,almost,0,5.954
62400,almost,5,5.526
62400,almost,10,4.865
62400,almost,20,4.322
62400,almost,30,4.288
62400,almost,50,4.136
62500,random,0,12.335
62500,random,5,10.975
62500,random,10,10.679
62500,random,20,9.463
62500,random,30,9.757
62500,random,50,9.941
62500,reversed,0,5.957
62500,reversed,5,5.233
62500,reversed,10,5.027
62500,reversed,20,4.813
62500,reversed,30,5.328
62500,reversed,50,5.644
62500,almost,0,6.165
62500,almost,5,5.324
62500,almost,10,4.623
62500,almost,20,4.345
62500,almost,30,4.324
62500,almost,50,4.098
62600,random,0,11.166
62600,random,5,10.341
62600,random,10,9.701
62600,random,20,9.617
62600,random,30,10.265
62600,random,50,10.875
62600,reversed,0,6.252
62600,reversed,5,5.221
62600,reversed,10,4.706
62600,reversed,20,4.621
62600,reversed,30,4.945
62600,reversed,50,5.425
62600,almost,0,6.09
62600,almost,5,5.108
62600,almost,10,5.163
62600,almost,20,4.055
62600,almost,30,4.031
62600,almost,50,4.293
62700,random,0,12.055
62700,random,5,10.385
62700,random,10,9.897
62700,random,20,9.596
62700,random,30,9.266
62700,random,50,10.51
62700,reversed,0,6.306
62700,reversed,5,5.187
62700,reversed,10,4.715
62700,reversed,20,4.802
62700,reversed,30,4.774
62700,reversed,50,5.422
62700,almost,0,6.047
62700,almost,5,5.139
62700,almost,10,4.672
62700,almost,20,5.03
62700,almost,30,4.479
62700,almost,50,4.095
62800,random,0,11.201
62800,random,5,11.411
62800,random,10,10.506
62800,random,20,9.947
62800,random,30,9.757
62800,random,50,9.918
62800,reversed,0,6.275
62800,reversed,5,5.137
62800,reversed,10,5.045
62800,reversed,20,5.334
62800,reversed,30,5.122
62800,reversed,50,5.733
62800,almost,0,6.433
62800,almost,5,5.094
62800,almost,10,4.633
62800,almost,20,4.181
62800,almost,30,4.144
62800,almost,50,4.062
62900,random,0,11.061
62900,random,5,10.249
62900,random,10,10.577
62900,random,20,9.626
62900,random,30,9.85
62900,random,50,10.215
62900,reversed,0,6.179
62900,reversed,5,5.054
62900,reversed,10,4.987
62900,reversed,20,4.845
62900,reversed,30,5.039
62900,reversed,50,5.241
62900,almost,0,6.409
62900,almost,5,5.553
62900,almost,10,5.063
62900,almost,20,4.327
62900,almost,30,4.474
62900,almost,50,4.037
63000,random,0,11.652
63000,random,5,10.196
63000,random,10,9.787
63000,random,20,9.814
63000,random,30,10.022
63000,random,50,9.628
63000,reversed,0,5.849
63000,reversed,5,5.455
63000,reversed,10,4.77
63000,reversed,20,4.882
63000,reversed,30,4.723
63000,reversed,50,5.503
63000,almost,0,6.126
63000,almost,5,5.189
63000,almost,10,5.2
63000,almost,20,4.478
63000,almost,30,4.682
63000,almost,50,3.949
63100,random,0,11.167
63100,random,5,10.388
63100,random,10,10.288
63100,random,20,10.166
63100,random,30,9.98
63100,random,50,9.726
63100,reversed,0,6.137
63100,reversed,5,5.208
63100,reversed,10,4.764
63100,reversed,20,4.641
63100,reversed,30,4.753
63100,reversed,50,5.538
63100,almost,0,5.995
63100,almost,5,5.147
63100,almost,10,4.741
63100,almost,20,4.383
63100,almost,30,4.049
63100,almost,50,3.981
63200,random,0,11.212
63200,random,5,10.415
63200,random,10,10.456
63200,random,20,10.201
63200,random,30,9.757
63200,random,50,9.939
63200,reversed,0,6.052
63200,reversed,5,5.26
63200,reversed,10,4.727
63200,reversed,20,4.697
63200,reversed,30,4.892
63200,reversed,50,5.585
63200,almost,0,6.08
63200,almost,5,5.12
63200,almost,10,4.647
63200,almost,20,4.6
63200,almost,30,4.111
63200,almost,50,4.103
63300,random,0,11.574
63300,random,5,10.463
63300,random,10,10.733
63300,random,20,9.619
63300,random,30,9.77
63300,random,50,10.086
63300,reversed,0,6.493
63300,reversed,5,5.258
63300,reversed,10,4.883
63300,reversed,20,5.098
63300,reversed,30,4.972
63300,reversed,50,6.035
63300,almost,0,6.122
63300,almost,5,5.995
63300,almost,10,4.8
63300,almost,20,4.589
63300,almost,30,4.066
63300,almost,50,4.953
63400,random,0,12.543
63400,random,5,10.893
63400,random,10,10.518
63400,random,20,9.945
63400,random,30,9.607
63400,random,50,9.874
63400,reversed,0,6.184
63400,reversed,5,5.311
63400,reversed,10,5.011
63400,reversed,20,5.104
63400,reversed,30,4.96
63400,reversed,50,6.048
63400,almost,0,6.667
63400,almost,5,5.1
63400,almost,10,4.749
63400,almost,20,4.392
63400,almost,30,4.537
63400,almost,50,4.306
63500,random,0,11.463
63500,random,5,11.208
63500,random,10,10.594
63500,random,20,9.58
63500,random,30,9.513
63500,random,50,9.716
63500,reversed,0,5.955
63500,reversed,5,5.302
63500,reversed,10,4.727
63500,reversed,20,5.604
63500,reversed,30,4.765
63500,reversed,50,5.635
63500,almost,0,6.678
63500,almost,5,5.097
63500,almost,10,4.751
63500,almost,20,4.144
63500,almost,30,4.201
63500,almost,50,4.027
63600,random,0,11.837
63600,random,5,10.287
63600,random,10,9.794
63600,random,20,9.682
63600,random,30,10.474
63600,random,50,10.546
63600,reversed,0,6.187
63600,reversed,5,5.139
63600,reversed,10,4.692
63600,reversed,20,4.625
63600,reversed,30,4.747
63600,reversed,50,5.983
63600,almost,0,6.441
63600,almost,5,5.635
63600,almost,10,5.048
63600,almost,20,4.481
63600,almost,30,4.799
63600,almost,50,4.285
63700,random,0,12.984
63700,random,5,11.605
63700,random,10,10.058
63700,random,20,10.293
63700,random,30,9.892
63700,random,50,10.224
63700,reversed,0,6.669
63700,reversed,5,5.248
63700,reversed,10,4.86
63700,reversed,20,4.88
63700,reversed,30,4.86
63700,reversed,50,5.381
63700,almost,0,934.167
63700,almost,5,5.221
63700,almost,10,4.83
63700,almost,20,4.323
63700,almost,30,4.375
63700,almost,50,3.97
63800,random,0,11.803
63800,random,5,10.686
63800,random,10,10.919
63800,random,20,10.147
63800,random,30,9.991
63800,random,50,10.194
63800,reversed,0,6.583
63800,reversed,5,4.983
63800,reversed,10,4.985
63800,reversed,20,4.946
63800,reversed,30,5.275
63800,reversed,50,5.566
63800,almost,0,6.365
63800,almost,5,5.401
63800,almost,10,5.242
63800,almost,20,4.334
63800,almost,30,4.232
63800,almost,50,4.027
63900,random,0,11.416
63900,random,5,10.848
63900,random,10,10.286
63900,random,20,10.091
63900,random,30,9.587
63900,random,50,10.249
63900,reversed,0,6.581
63900,reversed,5,5.082
63900,reversed,10,4.752
63900,reversed,20,4.821
63900,reversed,30,4.764
63900,reversed,50,5.714
63900,almost,0,6.188
63900,almost,5,5.382
63900,almost,10,4.985
63900,almost,20,4.222
63900,almost,30,4.154
63900,almost,50,3.757
64000,random,0,11.515
64000,random,5,10.541
64000,random,10,10.086
64000,random,20,9.673
64000,random,30,9.878
64000,random,50,10.778
64000,reversed,0,6.463
64000,reversed,5,5.593
64000,reversed,10,4.922
64000,reversed,20,4.597
64000,reversed,30,4.746
64000,reversed,50,5.832
64000,almost,0,6.399
64000,almost,5,5.251
64000,almost,10,4.752
64000,almost,20,4.277
64000,almost,30,4.264
64000,almost,50,4.208
64100,random,0,11.812
64100,random,5,10.992
64100,random,10,10.573
64100,random,20,10.164
64100,random,30,10.464
64100,random,50,9.961
64100,reversed,0,6.872
64100,reversed,5,5.539
64100,reversed,10,4.955
64100,reversed,20,5.008
64100,reversed,30,6.405
64100,reversed,50,5.801
64100,almost,0,6.32
64100,almost,5,5.302
64100,almost,10,4.919
64100,almost,20,4.124
64100,almost,30,4.451
64100,almost,50,3.916
64200,random,0,11.667
64200,random,5,10.754
64200,random,10,10.652
64200,random,20,10.109
64200,random,30,9.613
64200,random,50,9.745
64200,reversed,0,6.373
64200,reversed,5,4.938
64200,reversed,10,5.389
64200,reversed,20,4.516
64200,reversed,30,5.14
64200,reversed,50,5.507
64200,almost,0,7.073
64200,almost,5,5.116
64200,almost,10,5.424
64200,almost,20,4.13
64200,almost,30,4.213
64200,almost,50,4.017
64300,random,0,11.322
64300,random,5,10.685
64300,random,10,9.978
64300,random,20,10.028
64300,random,30,10.248
64300,random,50,9.795
64300,reversed,0,6.253
64300,reversed,5,4.961
64300,reversed,10,4.706
64300,reversed,20,4.701
64300,reversed,30,5.024
64300,reversed,50,5.558
64300,almost,0,6.24
64300,almost,5,5.013
64300,almost,10,5.02
64300,almost,20,4.377
64300,almost,30,4.568
64300,almost,50,4.308
64400,random,0,11.473
64400,random,5,10.594
64400,random,10,10.051
64400,random,20,10.831
64400,random,30,10.059
64400,random,50,10.084
64400,reversed,0,6.463
64400,reversed,5,5.778
64400,reversed,10,5.006
64400,reversed,20,4.686
64400,reversed,30,4.787
64400,reversed,50,5.476
64400,almost,0,6.088
64400,almost,5,5.091
64400,almost,10,4.843
64400,almost,20,4.219
64400,almost,30,4.585
64400,almost,50,4.058
64500,random,0,11.228
64500,random,5,10.643
64500,random,10,10.13
64500,random,20,10.486
64500,random,30,10.091
64500,random,50,9.859
64500,reversed,0,6.266
64500,reversed,5,5.166
64500,reversed,10,4.983
64500,reversed,20,4.695
64500,reversed,30,4.635
64500,reversed,50,5.649
64500,almost,0,6.501
64500,almost,5,5.145
64500,almost,10,4.931
64500,almost,20,4.453
64500,almost,30,4.257
64500,almost,50,4.222
64600,random,0,11.759
64600,random,5,11.024
64600,random,10,11.249
64600,random,20,10.145
64600,random,30,9.93
64600,random,50,9.897
64600,reversed,0,5.995
64600,reversed,5,5.502
64600,reversed,10,5.063
64600,reversed,20,5.067
64600,reversed,30,5.012
64600,reversed,50,5.708
64600,almost,0,6.523
64600,almost,5,5.454
64600,almost,10,5.478
64600,almost,20,4.597
64600,almost,30,4.65
64600,almost,50,4.145
64700,random,0,11.696
64700,random,5,10.438
64700,random,10,11.092
64700,random,20,9.944
64700,random,30,10.196
64700,random,50,10.239
64700,reversed,0,6.095
64700,reversed,5,5.238
64700,reversed,10,4.885
64700,reversed,20,4.787
64700,reversed,30,4.992
64700,reversed,50,5.589
64700,almost,0,6.362
64700,almost,5,5.506
64700,almost,10,4.976
64700,almost,20,4.753
64700,almost,30,4.516
64700,almost,50,3.985
64800,random,0,11.702
64800,random,5,10.833
64800,random,10,10.274
64800,random,20,9.987
64800,random,30,10.167
64800,random,50,10.66
64800,reversed,0,5.92
64800,reversed,5,5.213
64800,reversed,10,4.978
64800,reversed,20,4.849
64800,reversed,30,5.322
64800,reversed,50,5.805
64800,almost,0,6.462
64800,almost,5,5.273
64800,almost,10,5.045
64800,almost,20,4.752
64800,almost,30,4.605
64800,almost,50,4.061
64900,random,0,12.184
64900,random,5,10.873
64900,random,10,10.391
64900,random,20,9.788
64900,random,30,9.872
64900,random,50,9.985
64900,reversed,0,6.173
64900,reversed,5,5.089
64900,reversed,10,4.86
64900,reversed,20,4.685
64900,reversed,30,4.636
64900,reversed,50,5.76
64900,almost,0,6.707
64900,almost,5,5.966
64900,almost,10,4.963
64900,almost,20,4.435
64900,almost,30,4.355
64900,almost,50,4.162
65000,random,0,11.688
65000,random,5,11.921
65000,random,10,10.959
65000,random,20,10.407
65000,random,30,10.259
65000,random,50,10.097
65000,reversed,0,6.382
65000,reversed,5,5.782
65000,reversed,10,5.168
65000,reversed,20,5.017
65000,reversed,30,5.06
65000,reversed,50,5.74
65000,almost,0,6.165
65000,almost,5,5.071
65000,almost,10,5.033
65000,almost,20,4.616
65000,almost,30,4.439
65000,almost,50,3.879
65100,random,0,12.296
65100,random,5,11.27
65100,random,10,10.205
65100,random,20,9.654
65100,random,30,10.147
65100,random,50,9.875
65100,reversed,0,6.341
65100,reversed,5,5.545
65100,reversed,10,5.086
65100,reversed,20,4.721
65100,reversed,30,5.047
65100,reversed,50,5.822
65100,almost,0,6.498
65100,almost,5,5.205
65100,almost,10,4.798
65100,almost,20,4.299
65100,almost,30,4.36
65100,almost,50,4.02
65200,random,0,11.734
65200,random,5,10.715
65200,random,10,10.013
65200,random,20,10.069
65200,random,30,10.026
65200,random,50,10.377
65200,reversed,0,6.471
65200,reversed,5,5.11
65200,reversed,10,4.726
65200,reversed,20,4.791
65200,reversed,30,4.835
65200,reversed,50,5.756
65200,almost,0,6.13
65200,almost,5,5.222
65200,almost,10,4.938
65200,almost,20,4.366
65200,almost,30,4.443
65200,almost,50,4.077
65300,random,0,11.466
65300,random,5,10.824
65300,random,10,10.284
65300,random,20,9.862
65300,random,30,10.011
65300,random,50,10.397
65300,reversed,0,6.196
65300,reversed,5,5.533
65300,reversed,10,4.807
65300,reversed,20,4.835
65300,reversed,30,4.956
65300,reversed,50,5.601
65300,almost,0,6.446
65300,almost,5,5.339
65300,almost,10,5.076
65300,almost,20,4.58
65300,almost,30,4.539
65300,almost,50,4.058
65400,random,0,11.74
65400,random,5,11.024
65400,random,10,11.086
65400,random,20,10.864
65400,random,30,10.451
65400,random,50,10.455
65400,reversed,0,6.346
65400,reversed,5,5.87
65400,reversed,10,5.078
65400,reversed,20,5.132
65400,reversed,30,4.955
65400,reversed,50,5.936
65400,almost,0,6.803
65400,almost,5,5.62
65400,almost,10,5.171
65400,almost,20,4.74
65400,almost,30,4.569
65400,almost,50,4.102
65500,random,0,13.307
65500,random,5,11.384
65500,random,10,10.86
65500,random,20,10.693
65500,random,30,11.058
65500,random,50,10.183
65500,reversed,0,6.453
65500,reversed,5,5.284
65500,reversed,10,5.144
65500,reversed,20,4.863
65500,reversed,30,5.02
65500,reversed,50,5.901
65500,almost,0,6.479
65500,almost,5,5.387
65500,almost,10,4.995
65500,almost,20,4.618
65500,almost,30,4.718
65500,almost,50,4.024
65600,random,0,11.77
65600,random,5,10.83
65600,random,10,10.266
65600,random,20,10.452
65600,random,30,10.267
65600,random,50,9.843
65600,reversed,0,6.22
65600,reversed,5,5.542
65600,reversed,10,4.786
65600,reversed,20,4.665
65600,reversed,30,4.807
65600,reversed,50,5.896
65600,almost,0,6.305
65600,almost,5,5.192
65600,almost,10,4.761
65600,almost,20,4.512
65600,almost,30,4.348
65600,almost,50,3.93
65700,random,0,11.853
65700,random,5,10.607
65700,random,10,10.301
65700,random,20,10.91
65700,random,30,9.922
65700,random,50,10.379
65700,reversed,0,6.279
65700,reversed,5,5.451
65700,reversed,10,4.967
65700,reversed,20,4.851
65700,reversed,30,4.979
65700,reversed,50,5.707
65700,almost,0,7.181
65700,almost,5,5.58
65700,almost,10,5.012
65700,almost,20,4.506
65700,almost,30,4.507
65700,almost,50,4.109
65800,random,0,11.808
65800,random,5,11.562
65800,random,10,10.774
65800,random,20,9.949
65800,random,30,10.363
65800,random,50,11.378
65800,reversed,0,6.335
65800,reversed,5,5.243
65800,reversed,10,5.365
65800,reversed,20,5.363
65800,reversed,30,5.288
65800,reversed,50,5.744
65800,almost,0,6.509
65800,almost,5,5.366
65800,almost,10,5.451
65800,almost,20,4.572
65800,almost,30,4.697
65800,almost,50,4.263
65900,random,0,12.257
65900,random,5,10.891
65900,random,10,10.251
65900,random,20,10.451
65900,random,30,9.975
65900,random,50,10.167
65900,reversed,0,6.279
65900,reversed,5,6.205
65900,reversed,10,5.264
65900,reversed,20,4.929
65900,reversed,30,4.99
65900,reversed,50,5.778
65900,almost,0,6.454
65900,almost,5,5.404
65900,almost,10,4.839
65900,almost,20,4.615
65900,almost,30,4.504
65900,almost,50,3.969
66000,random,0,12.011
66000,random,5,11.147
66000,random,10,12.055
66000,random,20,10.151
66000,random,30,10.073
66000,random,50,10.35
66000,reversed,0,6.73
66000,reversed,5,5.155
66000,reversed,10,4.907
66000,reversed,20,4.933
66000,reversed,30,4.757
66000,reversed,50,6.247
66000,almost,0,6.54
66000,almost,5,5.396
66000,almost,10,5.199
66000,almost,20,4.269
66000,almost,30,4.301
66000,almost,50,3.917
66100,random,0,12.255
66100,random,5,11.352
66100,random,10,10.812
66100,random,20,10.514
66100,random,30,9.94
66100,random,50,9.995
66100,reversed,0,6.467
66100,reversed,5,5.465
66100,reversed,10,5.174
66100,reversed,20,5.03
66100,reversed,30,4.936
66100,reversed,50,5.987
66100,almost,0,6.589
66100,almost,5,5.646
66100,almost,10,4.93
66100,almost,20,4.569
66100,almost,30,4.511
66100,almost,50,3.995
66200,random,0,11.81
66200,random,5,10.704
66200,random,10,10.253
66200,random,20,9.859
66200,random,30,10.34
66200,random,50,10.125
66200,reversed,0,6.646
66200,reversed,5,5.805
66200,reversed,10,5.036
66200,reversed,20,4.814
66200,reversed,30,4.797
66200,reversed,50,6.011
66200,almost,0,6.692
66200,almost,5,5.223
66200,almost,10,5.173
66200,almost,20,4.522
66200,almost,30,4.612
66200,almost,50,4.101
66300,random,0,11.925
66300,random,5,11.353
66300,random,10,10.828
66300,random,20,10.568
66300,random,30,9.935
66300,random,50,10.11
66300,reversed,0,6.153
66300,reversed,5,5.454
66300,reversed,10,5.179
66300,reversed,20,4.836
66300,reversed,30,5.008
66300,reversed,50,5.751
66300,almost,0,7.135
66300,almost,5,5.526
66300,almost,10,5.161
66300,almost,20,4.496
66300,almost,30,4.514
66300,almost,50,4.002
66400,random,0,11.907
66400,random,5,11.929
66400,random,10,10.599
66400,random,20,11.21
66400,random,30,10.593
66400,random,50,10.288
66400,reversed,0,6.344
66400,reversed,5,6.041
66400,reversed,10,4.773
66400,reversed,20,4.926
66400,reversed,30,4.909
66400,reversed,50,5.961
66400,almost,0,6.758
